;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2018;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;4;0.0;0.0;0.0;0.0;0.0;1.7;8.9;3.6;0.0;0.0;0.0;0.0;0.0;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;8.8;1.2;-
2018;5;1.2;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;8.7;2.9;6.9;0.0;2.8;5.7;0.0;6.9;10.8;12.6;10.8;32.5;4.5;20.4;45.6;12.2;20.2;21.7;4.9
2018;6;10.2;0.0;12.9;16.2;3.0;0.2;0.0;0.0;0.0;2.6;30.3;16.0;18.4;8.0;13.3;3.1;1.3;3.2;0.0;0.8;20.6;15.3;0.0;9.2;5.2;0.0;6.4;0.0;8.9;0.0;-
2018;7;0.7;0.5;0.0;4.1;0.4;8.9;1.7;2.0;0.0;0.0;0.0;7.7;0.0;50.7;25.4;3.2;1.5;0.7;7.4;0.0;2.6;4.4;1.0;0.0;0.0;8.1;2.4;6.4;0.0;0.0;1.3
2018;8;2.1;14.4;40.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7;14.0;4.0;0.0;0.0;8.5;0.0;5.9;5.0;0.0;0.0;0.0;1.0;2.8;0.0;5.0;0.0;0.0;0.0;0.0;1.0;4.2
2018;9;0.0;0.0;0.0;0.0;18.7;5.0;15.5;2.6;25.2;7.6;0.0;5.0;0.0;0.0;6.7;0.0;13.3;0.0;0.0;2.3;0.0;4.6;12.6;2.0;0.0;11.5;4.0;44.2;1.3;46.7;-
2018;10;21.6;30.6;2.6;21.5;21.2;0.0;0.0;24.3;0.0;2.3;18.6;7.3;5.1;8.7;32.3;4.0;13.6;4.2;2.5;9.9;5.9;0.2;0.0;0.8;0.0;0.0;0.0;1.7;1.4;0.0;0.0
2018;11;2.8;0.0;17.0;7.0;0.0;0.0;0.0;0.0;0.0;1.5;0.7;12.0;3.9;1.5;0.0;0.0;0.7;3.5;2.5;1.0;2.5;0.0;0.3;0.0;0.0;12.5;0.0;0.0;1.3;0.0;-
2018;12;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2019;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1;1.5;-
2019;5;0.3;0.0;0.2;0.0;0.0;0.5;3.2;38.9;0.0;0.0;6.7;6.5;2.4;2.7;30.4;1.3;4.2;16.0;38.5;69.0;6.3;2.8;21.1;12.0;44.3;19.8;12.1;62.0;1.1;7.5;16.8
